,title,1,2,3,4
665,Alone (Feat LeeHi) (Alone (Feat 이하이)).3gpp.mp3,3.0,8.0,2.0,5.0
666,Am I Wrong.3gpp.mp3,1.0,9.0,4.0,2.0
667,And July (Feat DEAN & DJ Friz).3gpp.mp3,5.0,10.0,5.0,2.0
668,And The End (안녕이란 말).3gpp.mp3,2.0,10.0,3.0,2.0
669,Any song (아무노래).3gpp.mp3,3.0,7.0,5.0,9.0
670,As It Was.3gpp.mp3,1.0,10.0,2.0,0.0
671,Ashes.3gpp.mp3,4.0,8.0,1.0,5.0
672,BAAAM (Feat Muzie of UV).3gpp.mp3,1.0,10.0,3.0,4.0
673,Baby I Need You.3gpp.mp3,2.0,10.0,0.0,5.0
674,Back In Time (Live).3gpp.mp3,1.0,7.0,0.0,3.0
675,Bad At Love.3gpp.mp3,2.0,7.0,2.0,4.0
676,Bad Girl (미친연애) (featE-Sens of Supreme Team (이센스 of 슈프림팀).3gpp.mp3,0.0,7.0,1.0,3.0
677,bad guy.3gpp.mp3,2.0,7.0,5.0,8.0
678,Bad Habits.3gpp.mp3,1.0,7.0,0.0,1.0
679,Ballerino.3gpp.mp3,5.0,9.0,2.0,0.0
680,BAND.3gpp.mp3,4.0,8.0,10.0,5.0
681,Bang Bang.3gpp.mp3,1.0,9.0,5.0,0.0
682,Bang!.3gpp.mp3,0.0,9.0,2.0,4.0
683,BBB (Feat The Quiett).3gpp.mp3,5.0,7.0,5.0,5.0
684,BE I.3gpp.mp3,0.0,9.0,3.0,1.0
685,Beautiful Girls.3gpp.mp3,0.0,7.0,5.0,1.0
686,Beautiful Mistakes.3gpp.mp3,2.0,7.0,4.0,5.0
687,Beautiful People (feat Khalid).3gpp.mp3,3.0,8.0,0.0,2.0
688,Because Of You (Feat Soulman).3gpp.mp3,3.0,8.0,1.0,2.0
689,Before You Go.3gpp.mp3,1.0,7.0,1.0,2.0
690,Beggin.3gpp.mp3,1.0,8.0,5.0,5.0
691,Believe in love (사랑을 믿어요).3gpp.mp3,5.0,8.0,2.0,3.0
692,Believer.3gpp.mp3,3.0,9.0,5.0,1.0
693,BEO (비오) - Counting Stars (Feat Beenzino) Official MV.3gpp.mp3,1.0,7.0,4.0,0.0
694,BestDriver (Feat Gaeko Of Dynamic Duo).3gpp.mp3,4.0,7.0,3.0,2.0
695,Better Now.3gpp.mp3,5.0,10.0,4.0,3.0
696,Better.3gpp.mp3,2.0,8.0,1.0,3.0
697,Beyond Love (Feat 10CM) (정이라고 하자 (Feat 10CM)).3gpp.mp3,2.0,10.0,3.0,2.0
698,BIG Naughty (서동현) _ 낭만교향곡 (Feat CHANGMO 박재범)  스페셜클립  Special Clip  라이브  LIVE.3gpp.mp3,0.0,7.0,0.0,2.0
699,Bk Love (feat 하진).3gpp.mp3,1.0,9.0,5.0,4.0
700,Bk Love.3gpp.mp3,3.0,7.0,1.0,4.0
701,Black Heart (feat Leellamarz & BE′O).3gpp.mp3,4.0,10.0,0.0,4.0
702,Blank Space.3gpp.mp3,1.0,8.0,1.0,2.0
703,Blinding Lights.3gpp.mp3,1.0,8.0,5.0,5.0
704,Blurred Lines.3gpp.mp3,3.0,10.0,0.0,0.0
705,Boat.3gpp.mp3,4.0,7.0,2.0,1.0
706,Born Hater ft Beenzino Verbal Jint BI Mino Bobby.3gpp.mp3,4.0,9.0,4.0,4.0
707,Born This Way.3gpp.mp3,3.0,9.0,1.0,4.0
708,BORN TO LOVE YOU.3gpp.mp3,1.0,10.0,3.0,3.0
709,Boys and Girls (Feat Babylon).3gpp.mp3,1.0,9.0,5.0,10.0
710,BREATHE (Feat MINO) (Prod by GRAY).3gpp.mp3,3.0,9.0,3.0,4.0
711,BROKEN FERRARI (BROKEN FERRARI).3gpp.mp3,4.0,8.0,3.0,3.0
712,Broken.3gpp.mp3,2.0,7.0,1.0,0.0
713,Butter.3gpp.mp3,1.0,10.0,5.0,0.0
714,Button.3gpp.mp3,0.0,9.0,2.0,1.0
715,c2022YH (살별).3gpp.mp3,4.0,10.0,1.0,0.0
716,Cake By The Ocean.3gpp.mp3,1.0,9.0,3.0,2.0
717,California Gurls.3gpp.mp3,1.0,10.0,4.0,1.0
718,Call Me Maybe.3gpp.mp3,4.0,9.0,4.0,2.0
719,Cant Feel My Face.3gpp.mp3,1.0,10.0,1.0,2.0
720,CANT STOP THE FEELING! (from DreamWorks Animations TROLLS).3gpp.mp3,2.0,7.0,4.0,4.0
721,Canvas (feat Tiger JK Dynamic Duo & Bizzy).3gpp.mp3,5.0,8.0,5.0,1.0
722,Castle on the Hill.3gpp.mp3,5.0,8.0,4.0,1.0
723,Celebrity (Celebrity).3gpp.mp3,1.0,10.0,3.0,5.0
724,Chandelier.3gpp.mp3,3.0,7.0,2.0,5.0
725,Cheap Thrills.3gpp.mp3,3.0,8.0,3.0,0.0
726,Circles.3gpp.mp3,1.0,8.0,3.0,1.0
727,Classic.3gpp.mp3,1.0,7.0,2.0,0.0
728,Closer.3gpp.mp3,1.0,7.0,4.0,2.0
729,Cold Heart (PNAU Remix).3gpp.mp3,0.0,8.0,4.0,0.0
730,Complex (Feat ZICO) (자격지심 (Feat ZICO)).3gpp.mp3,0.0,10.0,0.0,3.0
731,Counting Stars.3gpp.mp3,3.0,10.0,2.0,0.0
732,COVID-19 (Feat SUPERBEE) (여기저기거기 (Feat 수퍼비)).3gpp.mp3,1.0,8.0,5.0,0.0
733,Crazy In Love.3gpp.mp3,4.0,10.0,4.0,1.0
734,CREDIT (Feat YUMDDA GIRIBOY ZionT).3gpp.mp3,4.0,7.0,5.0,2.0
735,D (Half Moon).3gpp.mp3,1.0,8.0,2.0,3.0
736,D-Day (2016).3gpp.mp3,2.0,9.0,5.0,2.0
737,Dance Monkey.3gpp.mp3,4.0,10.0,0.0,4.0
738,Dancing With A Stranger (with Normani).3gpp.mp3,0.0,10.0,5.0,4.0
739,Dark Cloud (먹구름).3gpp.mp3,2.0,8.0,0.0,4.0
740,Dark Horse.3gpp.mp3,3.0,10.0,5.0,4.0
741,Day & Night (feat Jay Park) (낮 밤 (feat 박재범)).3gpp.mp3,5.0,7.0,1.0,1.0
742,Daya - Sit Still Look Pretty.3gpp.mp3,1.0,8.0,2.0,3.0
743,Days of Disturbance (소란했던 시절에).3gpp.mp3,3.0,10.0,5.0,3.0
744,Dear my X (나의 X에게).3gpp.mp3,0.0,9.0,5.0,4.0
745,deja vu.3gpp.mp3,1.0,10.0,2.0,5.0
746,Delicate.3gpp.mp3,4.0,10.0,1.0,4.0
747,Despacito (Remix).3gpp.mp3,5.0,9.0,4.0,3.0
748,Diamonds.3gpp.mp3,5.0,7.0,5.0,0.0
749,Disturbia.3gpp.mp3,0.0,7.0,0.0,0.0
750,DJ Khaled - Im The One ft Justin Bieber Quavo Chance the Rapper Lil Wayne.3gpp.mp3,5.0,7.0,5.0,2.0
751,DNA Remix.3gpp.mp3,4.0,8.0,0.0,0.0
752,Do I Do (지금 난).3gpp.mp3,2.0,9.0,2.0,2.0
753,Do Ma Thang.3gpp.mp3,4.0,7.0,1.0,3.0
754,Do The Right Rap (featHuckleberry P).3gpp.mp3,0.0,9.0,3.0,0.0
755,Dont Call Me Up.3gpp.mp3,2.0,8.0,1.0,5.0
756,Dont Flex on me (Feat jayci yucca 김효은 Keem Hyo-Eun).3gpp.mp3,1.0,7.0,0.0,2.0
757,Dont Let Me Down.3gpp.mp3,1.0,10.0,2.0,3.0
758,Dont Start Now.3gpp.mp3,4.0,7.0,3.0,0.0
759,Dont Wanna Know.3gpp.mp3,3.0,9.0,5.0,0.0
760,Down.3gpp.mp3,4.0,9.0,5.0,2.0
761,Drive.3gpp.mp3,3.0,7.0,3.0,1.0
762,Drivin (Feat 래원 (Layone) BIG Naughty).3gpp.mp3,0.0,10.0,1.0,3.0
763,Dynamite.3gpp.mp3,3.0,10.0,0.0,8.0
764,Easy On Me.3gpp.mp3,3.0,7.0,5.0,3.0
765,Electricity.3gpp.mp3,5.0,7.0,3.0,5.0
766,Endlessly (feat Jeong Dong Won).3gpp.mp3,0.0,9.0,2.0,3.0
767,Event Horizon (사건의 지평선).3gpp.mp3,3.0,10.0,5.0,2.0
768,Fan.3gpp.mp3,1.0,8.0,5.0,1.0
769,Fancy.3gpp.mp3,4.0,8.0,0.0,1.0
770,Favorite Music (feat 길학미).3gpp.mp3,2.0,7.0,1.0,4.0
771,Feels.3gpp.mp3,2.0,9.0,4.0,0.0
772,Fire Flower (불꽃) (Feat Jo Hyun Ah(조현아 Of 어반자카파).3gpp.mp3,3.0,8.0,3.0,3.0
773,Fix you (1393).3gpp.mp3,3.0,10.0,2.0,5.0
774,flight (비행).3gpp.mp3,4.0,7.0,1.0,1.0
775,Flower Age (Feat MC META).3gpp.mp3,3.0,8.0,0.0,3.0
776,Fly me to the moon (비긴어게인2).3gpp.mp3,1.0,9.0,1.0,0.0
777,Foolish love (미련한 사랑).3gpp.mp3,5.0,7.0,1.0,3.0
778,Footstep.3gpp.mp3,2.0,7.0,4.0,4.0
779,for lovers who hesitate (주저하는 연인들을 위해).3gpp.mp3,0.0,10.0,1.0,9.0
780,For the gone (with ELLE KOREA) (사라진 모든 것들에게(with ELLE KOREA)).3gpp.mp3,3.0,9.0,2.0,5.0
781,Freak (Prod Slom).3gpp.mp3,1.0,9.0,2.0,3.0
782,Freesia (프리지아).3gpp.mp3,1.0,10.0,1.0,5.0
783,GET SOME AIR (featMIWOO) (바람이나 좀 쐐 (FEATMIWOO)).3gpp.mp3,1.0,7.0,3.0,3.0
784,GHOST TOWN.3gpp.mp3,0.0,8.0,4.0,3.0
785,Girl At The Coffee Shop (Feat Wonstein) (Prod PEEJAY) (커피가게 아가씨 (Feat.3gpp.mp3,4.0,9.0,2.0,1.0
786,Girls Like You (Cardi B Version).3gpp.mp3,3.0,8.0,0.0,0.0
787,Give It to HER (feat Leo Kekoa Dok2 & Simon Dominic).3gpp.mp3,3.0,9.0,1.0,2.0
788,Give Me Everything.3gpp.mp3,2.0,7.0,0.0,2.0
789,Gloomy Sunday.3gpp.mp3,3.0,7.0,3.0,2.0
790,Go Back (고백).3gpp.mp3,3.0,10.0,4.0,4.0
791,GO HIGH (Feat 우원재 창모 The Quiett) (Prod CODE KUNST).3gpp.mp3,0.0,8.0,2.0,2.0
792,Go right now.3gpp.mp3,4.0,7.0,1.0,3.0
793,GOAT.3gpp.mp3,4.0,7.0,3.0,5.0
794,GONE (Feat Paloalto).3gpp.mp3,4.0,7.0,2.0,0.0
795,GOOD (Feat ELO).3gpp.mp3,3.0,8.0,2.0,3.0
796,good 4 u.3gpp.mp3,5.0,9.0,3.0,4.0
797,Good as Hell.3gpp.mp3,1.0,7.0,3.0,3.0
798,Good Day (Feat 팔로알토 Paloalto) (Prod 코드 쿤스트 CODE KUNST).3gpp.mp3,0.0,7.0,5.0,1.0
799,Good Feeling.3gpp.mp3,4.0,10.0,4.0,4.0
800,Good For You.3gpp.mp3,4.0,9.0,3.0,3.0
801,Good Love (Feat BSK aka 김범수).3gpp.mp3,3.0,9.0,3.0,2.0
802,GOTTASADAE (가라사대).3gpp.mp3,0.0,10.0,1.0,3.0
803,GRAY (그레이) - I Dont Love You (Feat 쿠기) Official Music Video [ENGCHN].3gpp.mp3,3.0,9.0,0.0,4.0
804,Gray - 하기나 해 (Feat Loco).3gpp.mp3,0.0,10.0,0.0,5.0
805,Grenade.3gpp.mp3,5.0,8.0,2.0,0.0
806,Habits (Stay High).3gpp.mp3,1.0,7.0,3.0,2.0
807,Happier.3gpp.mp3,0.0,8.0,2.0,1.0
808,Happy (From Despicable Me 2).3gpp.mp3,4.0,8.0,1.0,2.0
809,Havana.3gpp.mp3,5.0,8.0,3.0,1.0
810,Heat Waves.3gpp.mp3,5.0,10.0,3.0,2.0
811,Heathens.3gpp.mp3,3.0,7.0,5.0,5.0
812,Here.3gpp.mp3,4.0,9.0,4.0,5.0
813,Hey Mama (feat Nicki Minaj Bebe Rexha & Afrojack).3gpp.mp3,1.0,9.0,5.0,5.0
814,Hide Away.3gpp.mp3,3.0,10.0,1.0,2.0
815,High With Me.3gpp.mp3,4.0,9.0,3.0,2.0
816,Higher Love.3gpp.mp3,4.0,7.0,0.0,0.0
817,Holy.3gpp.mp3,0.0,8.0,3.0,2.0
818,How Do I Look.3gpp.mp3,5.0,7.0,4.0,1.0
819,How love is (어떻게 사랑이 그래요).3gpp.mp3,1.0,9.0,5.0,3.0
820,Hyperstar.3gpp.mp3,1.0,9.0,0.0,3.0
821,I Am Yours (허리춤).3gpp.mp3,2.0,9.0,5.0,4.0
822,I Believe.3gpp.mp3,0.0,7.0,9.0,0.0
823,I can’t wait! (Feat Loco).3gpp.mp3,3.0,9.0,2.0,2.0
824,I Cry.3gpp.mp3,4.0,10.0,5.0,4.0
825,I Dont Care.3gpp.mp3,3.0,10.0,5.0,10.0
826,I Dont Mind.3gpp.mp3,1.0,8.0,5.0,5.0
827,I Don’t Wanna Live Forever (Fifty Shades Darker).3gpp.mp3,0.0,10.0,4.0,0.0
828,I Feel It Coming.3gpp.mp3,4.0,7.0,0.0,0.0
829,I Gotta Feeling.3gpp.mp3,0.0,9.0,3.0,5.0
830,I Like Me Better.3gpp.mp3,5.0,10.0,5.0,3.0
831,I Love You (베로나 에르베 광장 버스킹 Ver) (I Love You (베로나 에르베 광장.3gpp.mp3,5.0,7.0,2.0,4.0
832,I Need You (어떻게 지내).3gpp.mp3,1.0,9.0,4.0,3.0
833,IDGAF.3gpp.mp3,0.0,9.0,2.0,1.0
834,If I Aint Got You (From The Original TV Show Begin Again Korea Ep 10-2).3gpp.mp3,2.0,9.0,2.0,2.0
835,if i die (Feat ASH ISLAND).3gpp.mp3,1.0,8.0,1.0,1.0
836,If I Die Tomorrow.3gpp.mp3,4.0,9.0,1.0,4.0
837,If you lovingly call my name (다정히 내 이름을 부르면).3gpp.mp3,2.0,10.0,1.0,1.0
838,If You.3gpp.mp3,4.0,7.0,2.0,4.0
839,Im getting married (featEugene of THE SEEYA) (결혼해요 (FEAT유진 OF 더씨야)).3gpp.mp3,0.0,7.0,5.0,0.0
840,Im Not The Only One.3gpp.mp3,0.0,10.0,2.0,0.0
841,In My Blood.3gpp.mp3,2.0,7.0,1.0,3.0
842,IndiGO.3gpp.mp3,4.0,8.0,5.0,5.0
843,INDUSTRY BABY.3gpp.mp3,5.0,10.0,0.0,1.0
844,instagram.3gpp.mp3,1.0,7.0,5.0,4.0
845,Intentions.3gpp.mp3,2.0,8.0,5.0,5.0
846,INVU.3gpp.mp3,2.0,10.0,4.0,10.0
847,Issues.3gpp.mp3,4.0,9.0,4.0,5.0
848,It Aint Me.3gpp.mp3,2.0,8.0,0.0,4.0
849,Its ME (featDumbfoundead) (ITS ME (FEATDUMBFOUNDEAD)).3gpp.mp3,0.0,9.0,0.0,5.0
850,JAMIE (제이미) - Apollo 11 feat Jay Park Official Music Video.3gpp.mp3,5.0,9.0,1.0,5.0
851,Jealous.3gpp.mp3,4.0,9.0,3.0,0.0
852,Jisang-e-seo Yeongwoneuro.3gpp.mp3,0.0,10.0,3.0,5.0
853,Juice.3gpp.mp3,0.0,8.0,1.0,5.0
854,Just Dance.3gpp.mp3,1.0,9.0,0.0,4.0
855,Just Give Me a Reason.3gpp.mp3,1.0,10.0,2.0,2.0
856,Just Like This (Feat george).3gpp.mp3,5.0,8.0,0.0,1.0
857,Just the Way You Are.3gpp.mp3,4.0,8.0,3.0,2.0
858,Kings & Queens.3gpp.mp3,1.0,7.0,3.0,1.0
859,Kiss Me More.3gpp.mp3,3.0,8.0,5.0,1.0
860,L4L (Lookin For Luv) (Feat Dok2 & The Quiett).3gpp.mp3,3.0,10.0,2.0,0.0
861,Last Friday Night (TGIF).3gpp.mp3,3.0,7.0,5.0,2.0
862,Last Love (Feat Jayci Yucca).3gpp.mp3,3.0,7.0,4.0,1.0
863,Last Night (작야).3gpp.mp3,2.0,10.0,2.0,1.0
864,Latch.3gpp.mp3,1.0,10.0,5.0,0.0
865,Leave The Door Open.3gpp.mp3,5.0,8.0,4.0,5.0
866,Let Me Love You.3gpp.mp3,3.0,8.0,0.0,3.0
867,Lets Not Fall In Love.3gpp.mp3,2.0,9.0,3.0,3.0
868,Levitating (feat DaBaby).3gpp.mp3,3.0,7.0,1.0,0.0
869,Light Me Up.3gpp.mp3,2.0,10.0,1.0,0.0
870,Lights Down Low (Latin Mix).3gpp.mp3,3.0,7.0,2.0,1.0
871,Lights.3gpp.mp3,2.0,7.0,1.0,2.0
872,Like Im Gonna Lose You.3gpp.mp3,1.0,7.0,0.0,5.0
873,Like it (좋니).3gpp.mp3,5.0,9.0,1.0,8.0
874,Like That (Feat 주희 Joohee of 에이트 8eight 바스커션 BASCUSSION).3gpp.mp3,5.0,10.0,5.0,4.0
875,LILAC (라일락).3gpp.mp3,0.0,10.0,5.0,9.0
876,Limousine (Feat MINO) (Prod by GRAY).3gpp.mp3,4.0,10.0,4.0,2.0
877,Living in the same time (같은 시간 속의 너).3gpp.mp3,1.0,7.0,5.0,1.0
878,Locked Away.3gpp.mp3,0.0,10.0,5.0,5.0
879,Locked out of Heaven.3gpp.mp3,3.0,8.0,0.0,2.0
880,Lonely Night (featGAEKO) (또 하루 (FEAT개코)).3gpp.mp3,4.0,7.0,4.0,4.0
881,Love After.3gpp.mp3,1.0,10.0,4.0,4.0
882,LOVE DIVE (LOVE DIVE).3gpp.mp3,1.0,9.0,4.0,10.0
883,Love Love Love (Feat 융진 of Casker).3gpp.mp3,5.0,9.0,1.0,4.0
884,Love Me Like You Do (From Fifty Shades Of Grey).3gpp.mp3,4.0,8.0,3.0,4.0
885,Love On The Brain.3gpp.mp3,5.0,7.0,1.0,0.0
886,Love Scene.3gpp.mp3,1.0,8.0,4.0,0.0
887,Love Yourself.3gpp.mp3,2.0,10.0,4.0,9.0
888,LOVE.3gpp.mp3,5.0,8.0,4.0,4.0
889,Low (feat T-Pain).3gpp.mp3,1.0,9.0,4.0,1.0
890,Lush Life.3gpp.mp3,0.0,10.0,3.0,0.0
891,Map Music (featZICO).3gpp.mp3,4.0,9.0,2.0,4.0
892,Me You (featBaek Yerin) (백예린) (Of 15 &).3gpp.mp3,0.0,7.0,2.0,3.0
893,Meeting is easy parting is hard (Feat Leellamarz) (Prod by TOIL).3gpp.mp3,1.0,9.0,1.0,5.0
894,MELODY.3gpp.mp3,4.0,9.0,0.0,3.0
895,Memories (Smiling Tears).3gpp.mp3,5.0,8.0,4.0,3.0
896,Memories.3gpp.mp3,1.0,9.0,4.0,0.0
897,METEOR.3gpp.mp3,0.0,8.0,3.0,7.0
898,Mi Gente.3gpp.mp3,1.0,10.0,2.0,5.0
899,MIRROR (거울) (Feat Woo Won Jae) (우원재) ( Ann One).3gpp.mp3,0.0,10.0,2.0,0.0
900,Mirrors (Radio Edit).3gpp.mp3,3.0,10.0,2.0,4.0
901,moneyflow (다 비켜봐) moneyflow.3gpp.mp3,0.0,9.0,3.0,0.0
902,MONTERO (Call Me By Your Name).3gpp.mp3,4.0,7.0,0.0,2.0
903,MORE THAN A TV STAR (Feat 이하이) MORE THAN A TV STAR (Feat Lee Hi).3gpp.mp3,3.0,10.0,0.0,3.0
904,Moves Like Jagger (Studio Recording From The Voice Performance).3gpp.mp3,3.0,8.0,1.0,4.0
905,MUSIC (Feat 최자 Choiza Of 다이나믹 듀오 Dynamic Duo).3gpp.mp3,2.0,7.0,5.0,4.0
906,My Universe.3gpp.mp3,3.0,8.0,2.0,0.0
907,Need to Know.3gpp.mp3,0.0,9.0,4.0,3.0
908,Never Be Like You.3gpp.mp3,1.0,10.0,5.0,1.0
909,Never Be the Same.3gpp.mp3,2.0,8.0,2.0,3.0
910,Never Ending Story (Feat Dynamicduo).3gpp.mp3,5.0,7.0,3.0,2.0
911,Never Ending Story (Never Ending Story).3gpp.mp3,5.0,8.0,0.0,0.0
912,Never Forget You.3gpp.mp3,2.0,8.0,2.0,1.0
913,New Rules.3gpp.mp3,5.0,8.0,0.0,3.0
914,No Make Up (Feat ZionT HATFELT).3gpp.mp3,2.0,9.0,1.0,2.0
915,No Make Up.3gpp.mp3,1.0,9.0,1.0,4.0
916,no tears left to cry.3gpp.mp3,1.0,9.0,5.0,0.0
917,No3 Feat Sol Flower.3gpp.mp3,5.0,7.0,2.0,4.0
918,Nocturn (녹턴).3gpp.mp3,3.0,10.0,4.0,0.0
919,Nu Skool.3gpp.mp3,4.0,9.0,4.0,1.0
920,Number (Feat BIG Naughty).3gpp.mp3,0.0,8.0,1.0,5.0
921,Nxde.3gpp.mp3,0.0,7.0,2.0,4.0
922,OHAYO MY NIGHT.3gpp.mp3,2.0,7.0,3.0,5.0
923,Okey Dokey.3gpp.mp3,4.0,8.0,1.0,10.0
924,OMG.3gpp.mp3,1.0,10.0,1.0,4.0
925,On A Rainy Day (비가 내리는 날에는).3gpp.mp3,3.0,8.0,0.0,1.0
926,On My Way (Feat ZionT).3gpp.mp3,0.0,9.0,5.0,3.0
927,On My Way.3gpp.mp3,1.0,8.0,1.0,4.0
928,On Rainy Days (2021).3gpp.mp3,1.0,9.0,2.0,0.0
929,ONCE AGAIN.3gpp.mp3,5.0,9.0,5.0,3.0
930,One Kiss.3gpp.mp3,5.0,9.0,4.0,4.0
931,One Last Time.3gpp.mp3,3.0,8.0,3.0,5.0
932,One More Night.3gpp.mp3,0.0,8.0,1.0,5.0
933,One Snowy Day (Feat SOLE) (눈이 오던 날 (Feat SOLE)).3gpp.mp3,3.0,9.0,4.0,2.0
934,Only Girl (In The World).3gpp.mp3,2.0,10.0,3.0,0.0
935,Oort Cloud (오르트구름).3gpp.mp3,2.0,10.0,4.0,1.0
936,Origin of Species (종의 기원).3gpp.mp3,2.0,8.0,2.0,0.0
937,Our Blues Our Life (우리들의 블루스).3gpp.mp3,3.0,10.0,4.0,2.0
938,OUT OF MY SIGHT.3gpp.mp3,2.0,10.0,1.0,0.0
939,Parade.3gpp.mp3,4.0,8.0,1.0,1.0
940,Paranoid.3gpp.mp3,4.0,9.0,1.0,3.0
941,Paris (Feat 지선 of 러브홀릭).3gpp.mp3,4.0,9.0,4.0,3.0
942,Paris.3gpp.mp3,3.0,10.0,0.0,4.0
943,Part Of Me.3gpp.mp3,2.0,10.0,5.0,3.0
944,Party People (파티피플) (Feat YUMDDA(염따) Uneducated Kid).3gpp.mp3,0.0,10.0,4.0,2.0
945,Peaches.3gpp.mp3,2.0,10.0,3.0,1.0
946,Perfect.3gpp.mp3,3.0,8.0,2.0,3.0
947,Permission to Dance.3gpp.mp3,1.0,7.0,2.0,8.0
948,pH-1 - MR BAD (Feat 우원재) (Official Video).3gpp.mp3,1.0,10.0,3.0,4.0
949,pH-1 - Nerdy Love (Feat 백예린) (Prod Mokyo) (Official Music Video) (SUB ENG).3gpp.mp3,3.0,10.0,9.0,0.0
950,pH-1 – ZOMBIES + TIPSY (Official Video).3gpp.mp3,2.0,8.0,4.0,2.0
951,Pierrot (광대) (소렌토 루프톱 바 버스킹 Ver) (Pierrot (광대) (소렌토 루프톱.3gpp.mp3,5.0,7.0,2.0,2.0
952,Pillow (featKIHYUN) (팔베개 (FEAT기현) (PILLOW)).3gpp.mp3,4.0,9.0,2.0,2.0
953,PLASTIC (featBewhY) (비와이).3gpp.mp3,5.0,7.0,5.0,5.0
954,Play Pretend.3gpp.mp3,4.0,9.0,1.0,2.0
955,Pompeii.3gpp.mp3,4.0,7.0,1.0,0.0
956,positions.3gpp.mp3,3.0,8.0,3.0,1.0
957,Problem.3gpp.mp3,5.0,8.0,4.0,10.0
958,Pumped Up Kicks.3gpp.mp3,0.0,9.0,5.0,1.0
959,Rain On Me.3gpp.mp3,1.0,8.0,5.0,2.0
960,Rain Song (Feat Colde).3gpp.mp3,3.0,8.0,0.0,4.0
961,Rainy day (Feat ASH ISLAND Skinny Brown).3gpp.mp3,4.0,7.0,5.0,3.0
962,Raise Your Glass.3gpp.mp3,5.0,10.0,5.0,3.0
963,Rather Be (feat Jess Glynne).3gpp.mp3,3.0,7.0,1.0,3.0
964,Ready For It.3gpp.mp3,0.0,10.0,3.0,5.0
965,Red Sun (Feat ZICO Swings).3gpp.mp3,2.0,8.0,0.0,5.0
966,Remembered.3gpp.mp3,2.0,7.0,5.0,3.0
967,Repeat.3gpp.mp3,5.0,9.0,1.0,5.0
968,RESPECT (featGRAY & DJ Pumkin).3gpp.mp3,0.0,7.0,0.0,2.0
969,Respect My Money (Clean Ver).3gpp.mp3,1.0,10.0,3.0,2.0
970,Ride.3gpp.mp3,5.0,7.0,3.0,5.0
971,Roar.3gpp.mp3,1.0,10.0,0.0,5.0
972,Rockabye (feat Sean Paul & Anne-Marie).3gpp.mp3,5.0,7.0,1.0,1.0
973,Roses.3gpp.mp3,5.0,9.0,2.0,3.0
974,Routine (반복).3gpp.mp3,2.0,7.0,1.0,1.0
975,Royals.3gpp.mp3,1.0,10.0,2.0,0.0
976,Rude.3gpp.mp3,1.0,8.0,3.0,0.0
977,Run & Run Feat Outsider.3gpp.mp3,4.0,10.0,7.0,3.0
978,Run (feat YB).3gpp.mp3,1.0,8.0,8.0,5.0
979,RUN.3gpp.mp3,3.0,9.0,0.0,2.0
980,RUN2U (RUN2U).3gpp.mp3,2.0,9.0,4.0,3.0
981,Running Up That Hill (A Deal With God).3gpp.mp3,2.0,8.0,1.0,3.0
982,S T A R T.3gpp.mp3,1.0,10.0,2.0,0.0
983,Same Old Love.3gpp.mp3,1.0,9.0,4.0,4.0
984,Save Your Tears ((Remix) Bonus Track).3gpp.mp3,3.0,10.0,0.0,2.0
985,Say So.3gpp.mp3,0.0,7.0,2.0,2.0
986,Scared to Be Lonely.3gpp.mp3,0.0,7.0,4.0,1.0
987,See You Again (feat Charlie Puth).3gpp.mp3,3.0,10.0,2.0,0.0
988,Self Isolation (feat Paloalto) (자가격리 (feat 팔로알토)).3gpp.mp3,1.0,8.0,0.0,1.0
989,Selfmade Orange (Feat SUPERBEE).3gpp.mp3,5.0,8.0,2.0,5.0
990,Seoul Lonely (feat GAIN) (오늘따라 (feat 가인)).3gpp.mp3,4.0,8.0,2.0,1.0
991,Señorita (feat nafla).3gpp.mp3,4.0,10.0,1.0,0.0
992,Señorita.3gpp.mp3,1.0,9.0,1.0,4.0
993,Shake It Off.3gpp.mp3,1.0,9.0,4.0,3.0
994,Shallow.3gpp.mp3,4.0,10.0,2.0,3.0
995,Shape of You.3gpp.mp3,4.0,8.0,3.0,7.0
996,She Gonna Stop (Feat Leellamarz) (Prod by TOIL).3gpp.mp3,3.0,10.0,2.0,4.0
997,Shivers.3gpp.mp3,1.0,9.0,2.0,1.0
998,Shut Up & Groove (Feat DEAN).3gpp.mp3,3.0,7.0,2.0,2.0
999,Shut Up and Dance.3gpp.mp3,0.0,7.0,2.0,2.0
1000,Side To Side.3gpp.mp3,3.0,8.0,4.0,4.0
1001,Simon Dominic (사이먼 도미닉).3gpp.mp3,1.0,10.0,5.0,7.0
1002,Skillz (feat Minos 넋업샨 Nuck Swings & Beenzino) (Electrue Mix).3gpp.mp3,5.0,9.0,0.0,3.0
1003,Slide.3gpp.mp3,5.0,7.0,2.0,4.0
1004,Smile Again Feat 배치기.3gpp.mp3,1.0,10.0,3.0,2.0
1005,SMILEY (Feat BIBI).3gpp.mp3,1.0,10.0,0.0,9.0
1006,Solo (Feat Alex).3gpp.mp3,5.0,9.0,3.0,5.0
1007,Someone You Loved.3gpp.mp3,4.0,8.0,3.0,0.0
1008,Someone You Used To Know.3gpp.mp3,1.0,7.0,0.0,3.0
1009,Something Just Like This.3gpp.mp3,2.0,8.0,1.0,5.0
1010,Sorry.3gpp.mp3,5.0,7.0,3.0,1.0
1011,Sour Grapes (못먹는 감 (SOUR GRAPES)).3gpp.mp3,0.0,10.0,4.0,0.0
